954441,812798,243363,23876.5,20642.6,5683.13
954441,741450,146218,23877.1,18007.3,3289.98
954441,668636,108964,23877.1,15955.5,2307.67
954441,607343,84227.4,23877.1,14291.5,1761.9
954441,556408,67908.3,23877.1,12828.5,1450.04
