3.81686e+06,2.40389e+06,301855,95508,63737.4,7615.07
3.81686e+06,1.83753e+06,169091,95508,45582.7,3923.15
3.81686e+06,1.43611e+06,118653,95508,34295.7,2567.43
3.81686e+06,1.2113e+06,90244.3,95508,26956.4,1924.34
3.81686e+06,1.0408e+06,73168.8,95508,23718.6,1576.78
