954441,840547,268014,23875,21094.3,6735.1
954441,838259,264398,23877.1,21096.6,6734.76
954441,839291,262912,23877.1,20976.1,6598.16
954441,843295,267605,23877.1,21124.6,6576.21
954441,839586,264064,23877.1,20900.9,6407.46
